date,open,open_pred,is_high_vol,is_low_vol,is_uptrend,is_downtrend,conformity_score,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_q1,is_q2,is_q3,is_q4,is_january,is_february,is_march,is_april,is_may,is_june,is_july,is_august,is_september,is_october,is_november,is_december
2019-03-05,166.06680296493406,168.8968899509786,0,1,0,1,2.8300869860445346,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-06,171.55372600546673,169.50118744957769,0,1,1,0,2.0525385558890434,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-07,170.16463653715266,170.42313478457095,0,1,1,0,0.258498247418288,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-08,164.90589884827753,171.66960024083352,0,1,1,0,6.763701392555987,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-11,170.26388294283385,172.51610161883423,0,1,0,1,2.252218676000382,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-12,170.75004963193408,173.63501688178283,0,1,1,0,2.8849672498487564,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-13,170.97826831614842,174.75807503889257,0,1,1,0,3.779806722744155,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-14,168.43817475360422,174.94318775851033,0,1,1,0,6.505013004906118,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-15,165.85841134885308,175.66619584775918,0,1,1,0,9.807784498906102,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-18,162.2963882822019,176.09089348509784,0,1,1,0,13.794505202895948,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-19,160.2226399576314,175.59179256909044,0,1,1,0,15.369152611459043,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-20,160.24250083654022,175.27913369817327,0,1,0,1,15.036632861633052,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-21,163.60611327266807,174.37143981022155,0,1,1,0,10.765326537553477,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-22,164.36016103861667,174.87886571710538,0,1,1,0,10.518704678488717,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-25,161.7308323440828,175.0062632768496,0,1,1,0,13.275430932766795,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-26,166.04695721457836,175.06770255783368,0,1,1,0,9.020745343255328,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-27,166.5430699118225,175.18034090255205,0,1,1,0,8.637270990729547,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-28,163.28859077322645,174.71861158326487,0,1,1,0,11.430020810038428,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-03-29,165.0943922687141,173.54334754248,0,1,1,0,8.448955273765904,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-04-01,166.52322303858062,173.04774124464132,0,1,1,0,6.524518206060691,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-02,168.8152128208041,173.3519630476295,0,1,1,0,4.536750226825404,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-03,173.14128299216478,173.14274341220008,0,1,1,0,0.001460420035300558,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-04,174.64944458007812,172.78790288269673,0,1,1,0,1.8615416973813979,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-05,175.50276289955312,172.58466498395353,0,1,1,0,2.9180979155995885,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-08,173.84576588865332,172.56174580391448,0,1,1,0,1.2840200847388417,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-09,174.2525507892514,172.7950851560548,0,1,1,0,1.4574656331965912,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-10,176.79262244624147,173.7737841086193,0,1,1,0,3.0188383376221566,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-11,176.85214967264358,173.12383597424207,0,1,1,0,3.7283136984015073,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-12,176.61403375744985,173.53913729665584,0,1,1,0,3.074896460794008,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-15,177.11013529318535,173.7717654904917,0,1,1,0,3.3383698026936486,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-16,177.6062570335282,174.14399841215982,0,1,1,0,3.4622586213683917,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-17,178.20157717015965,175.10479357026256,0,1,1,0,3.096783599897094,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-18,177.40780103271302,174.46731903716926,0,1,1,0,2.940481995543763,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-22,176.8620881413712,174.96109502600873,0,1,1,0,1.9009931153624677,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-23,181.31711879933349,175.42821788389858,0,1,1,0,5.888900915434903,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-24,183.053502686586,176.60520681108102,0,1,1,0,6.448295875504982,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-25,195.44623921121573,176.64047392489485,0,1,1,0,18.805765286320877,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-26,191.00110789371584,178.3771243676923,0,1,1,0,12.623983526023551,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-29,189.46318673735053,179.54035188707354,1,0,1,0,9.922834850276985,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-30,192.67796122555828,181.1492505608336,1,0,1,0,11.528710664724684,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-05-01,193.2633512261213,182.9730494522259,1,0,1,0,10.290301773895408,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-02,191.497210097668,182.919852770989,1,0,1,0,8.577357326678992,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-03,192.86650400539224,183.868399970732,1,0,1,0,8.99810403466023,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-06,189.75094835349745,184.81098634612817,0,1,1,0,4.9399620073692745,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-07,191.04079434883323,186.34413893001366,1,0,1,0,4.696655418819574,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-08,187.9153372207342,187.70975072440032,1,0,1,0,0.20558649633386494,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-09,185.74236946182657,188.14326327931525,1,0,1,0,2.4008938174886794,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-10,186.78422430031475,188.74004239367736,1,0,1,0,1.955818093362609,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-13,182.0711948950212,189.11075451673702,1,0,1,0,7.039559621715824,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-14,181.09885549119952,189.80743324436028,1,0,1,0,8.708577753160768,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-15,179.01518519572633,190.5168914105498,1,0,1,0,11.501706214823457,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-16,183.609145387622,189.86364251597226,1,0,1,0,6.254497128350266,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-17,183.400783271943,190.0376213989304,1,0,1,0,6.6368381269874135,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-20,180.4638007424565,189.54181560552848,1,0,1,0,9.078014863071985,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-21,183.1328822542692,190.05833774980331,1,0,1,0,6.925455495534123,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-22,183.291627105776,190.8270611100593,1,0,1,0,7.535434004283303,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-23,180.9996194274329,190.19375309836136,1,0,1,0,9.194133670928466,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-24,180.91029240799145,190.25745370742754,1,0,0,1,9.347161299436095,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-28,180.12641208376456,190.67271052671316,0,1,0,1,10.546298442948597,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-29,182.07119017715573,191.31316415431166,0,1,0,1,9.241973977155936,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-30,181.6544689335265,190.28204924627732,0,1,0,1,8.627580312750837,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-05-31,178.87628333774524,190.20338001317847,0,1,0,1,11.32709667543324,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06-03,173.63739659299998,189.4634491468659,0,1,0,1,15.826052553865935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-04,162.43531738337296,189.21163693515243,0,1,0,1,26.776319551779466,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-05,166.17593535498227,188.91188832995715,1,0,0,1,22.73595297497488,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-06,166.98956768612803,187.32072775358012,1,0,0,1,20.33116006745209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-07,168.84501180564317,186.00007462669294,1,0,0,1,17.155062821049768,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-10,173.38930853999878,184.57038818485708,1,0,0,1,11.1810796448583,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-11,177.09027243579894,184.3978194173022,1,0,0,1,7.307546981503265,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-12,176.99106793976617,184.7036560336129,1,0,0,1,7.712588093846733,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-13,174.16326829665647,183.48526864453981,1,0,0,1,9.322000347883346,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-14,179.10446841507166,182.36483459789147,1,0,0,1,3.2603661828198085,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-17,183.56944489654097,181.44032662988366,1,0,1,0,2.129118266657315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-18,192.4894425566952,181.94625530552423,1,0,1,0,10.543187251170963,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-19,185.54394434497365,183.34955103668426,1,0,1,0,2.194393308289392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-20,189.46320188289803,182.60487017841095,1,0,1,0,6.858331704487085,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-21,187.2803281006879,182.41076985867448,1,0,1,0,4.869558242013426,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-24,190.9217354794689,182.06254178212245,1,0,1,0,8.859193697346456,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-25,191.3781650924631,183.11492208343694,1,0,1,0,8.263243009026155,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-26,188.0641734366749,183.9591644242037,1,0,1,0,4.105009012471214,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-27,188.40153639562092,183.1516074919927,1,0,1,0,5.249928903628216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-06-28,189.06631769759005,182.94819905524534,1,0,1,0,6.118118642344712,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-07-01,193.69003702974348,182.5771025068939,1,0,1,0,11.11293452284957,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-02,191.4972165621244,184.21687019472435,1,0,1,0,7.280346367400057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-03,192.64821258367968,185.14825199001515,1,0,1,0,7.499960593664525,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-05,194.6524545971022,184.07362944012766,1,0,1,0,10.578825156974546,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-08,193.67017914094143,184.49949594191,1,0,1,0,9.17068319903143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-09,193.45188346981757,185.52460519484728,1,0,1,0,7.927278274970291,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-10,198.44270480011724,186.49263657282106,1,0,1,0,11.950068227296185,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-11,201.67732404232368,186.4212511158753,1,0,1,0,15.256072926448383,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-12,198.12521939439213,187.47244744346148,0,1,1,0,10.652771950930656,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-15,202.65964516188413,187.9535780804381,1,0,1,0,14.706067081446037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-16,202.30242132298196,189.60120879576888,1,0,1,0,12.701212527213073,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-17,202.5901721385115,191.7197494382947,0,1,1,0,10.870422700216778,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-18,198.5915448777984,191.95485878912677,0,1,1,0,6.636686088671638,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-19,200.60573880997637,192.31132738092103,0,1,1,0,8.294411429055344,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-22,198.3534059776496,192.61913764887598,0,1,1,0,5.734268328773624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-23,201.26060582970467,193.6165578986675,0,1,1,0,7.644047931037164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-24,196.0911617131338,194.88012175325912,0,1,1,0,1.2110399598746824,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-25,205.0905514086125,194.64156669350666,0,1,1,0,10.448984715105837,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-26,198.63124804833765,197.4087106569763,0,1,1,0,1.2225373913613566,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-29,197.45049288520224,197.59878979213664,0,1,1,0,0.14829690693440511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-30,193.86862138181797,199.0536845215217,0,1,1,0,5.185063139703715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-31,195.4164736835156,199.69689114001403,0,1,1,0,4.280417456498441,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-08-01,192.6581451036591,200.3098159970365,0,1,1,0,7.6516708933774,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-02,189.61202386571483,200.97985438144894,0,1,1,0,11.367830515734113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-05,183.25194632650903,200.62526389437411,0,1,0,1,17.373317567865087,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-06,182.25974161709223,200.64964174860935,1,0,0,1,18.389900131517123,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-07,182.1704245251016,200.40715269155655,1,0,0,1,18.236728166454952,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-08,185.16690699814845,199.60051057619103,1,0,0,1,14.433603578042579,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-09,188.5205822659492,199.526017986004,1,0,0,1,11.005435720054805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-12,185.3951074347065,198.3821487778684,1,0,0,1,12.987041343161906,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-13,184.0754871841268,198.42853020299788,1,0,0,1,14.353043018871062,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-14,184.35327620412184,198.3452434342324,0,1,0,1,13.99196723011056,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-15,179.54105938203216,198.13946610699432,0,1,0,1,18.59840672496216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-16,182.3192517702729,197.01127361104716,0,1,0,1,14.69202184077426,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-19,184.561670636256,195.42391702929362,0,1,0,1,10.862246393037623,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-20,184.0059985258592,195.22625968443526,1,0,0,1,11.22026115857605,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-21,183.55954124042023,195.00426019008998,1,0,0,1,11.444718949669749,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-22,182.00175027899127,194.31417137488535,0,1,0,1,12.31242109589408,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-23,179.4319187008426,193.71024320770633,0,1,0,1,14.278324506863726,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-26,178.00311099751607,192.2868721994204,0,1,0,1,14.283761201904326,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
