date,open,open_pred,is_high_vol,is_low_vol,is_uptrend,is_downtrend,conformity_score,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_q1,is_q2,is_q3,is_q4,is_january,is_february,is_march,is_april,is_may,is_june,is_july,is_august,is_september,is_october,is_november,is_december
2020-05-04,20.55860793390251,18.203888524711196,1,0,0,1,2.354719409191315,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-05,22.334077861923284,18.461365263543627,1,0,0,1,3.872712598379657,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-06,21.111622245871416,18.420403182195585,1,0,1,0,2.691219063675831,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-07,20.44218341572341,18.146105855063414,1,0,1,0,2.2960775606599952,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-08,21.69374641092013,18.28534106610995,1,0,0,1,3.4084053448101805,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-11,21.441492100434058,17.528626031166986,0,1,1,0,3.9128660692670714,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-12,21.441492838162347,17.81463861258874,0,1,0,1,3.626854225573606,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-13,20.34516260030359,17.85748936638688,0,1,0,1,2.487673233916709,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-14,18.2398238152056,17.53453307315576,0,1,0,1,0.70529074204984,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-15,18.404756294965665,17.41768097168294,0,1,0,1,0.9870753232827241,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-18,20.28695098579282,16.626619061587594,0,1,0,1,3.6603319242052272,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-19,21.89748790899109,17.12184935837636,1,0,0,1,4.77563855061473,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-20,21.674341900768795,17.06451626920163,1,0,1,0,4.6098256315671655,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-21,22.091529074530545,17.103006589588016,1,0,1,0,4.9885224849425285,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-22,22.54752324677388,17.210035253021918,1,0,0,1,5.337487993751964,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-26,23.750575674071424,17.18187120063052,0,1,1,0,6.568704473440903,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-27,26.845526208030726,17.504750075687326,0,1,1,0,9.3407761323434,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-28,25.467834397390067,17.82924287940205,1,0,1,0,7.638591517988019,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-29,23.886405916630675,18.886002027260528,1,0,1,0,5.000403889370148,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-01,24.575249715402094,18.935011227910994,1,0,1,0,5.6402384874911,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-02,25.885025106059068,19.658090999596908,1,0,0,1,6.22693410646216,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-03,26.20518921405391,20.025108244626836,1,0,1,0,6.180080969427074,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-04,29.368050891196145,20.219958611731034,0,1,1,0,9.14809227946511,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-05,36.09155789718027,21.092559419377984,0,1,1,0,14.998998477802289,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-08,35.538550354534415,21.255540440951755,1,0,1,0,14.28300991358266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-09,33.472012880883646,22.566551037015532,1,0,1,0,10.905461843868114,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-10,31.279357426866397,23.294513224931745,1,0,1,0,7.984844201934653,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-11,25.855921000573552,23.517454520843437,1,0,1,0,2.3384664797301156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-12,28.999374273856706,24.343723642469616,1,0,1,0,4.65565063138709,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-15,27.456753885333328,24.309877223247522,1,0,1,0,3.1468766620858055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-16,31.657735159683064,25.460852135770885,1,0,1,0,6.196883023912179,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-17,29.921070751793504,26.112317510295732,1,0,1,0,3.8087532414977723,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-18,28.989673795451044,26.136719847273785,1,0,1,0,2.852953948177259,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-19,30.571105727396507,26.994468017322397,1,0,1,0,3.5766377100741096,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-22,28.165003113331665,27.32727483107786,1,0,1,0,0.8377282822538028,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-23,28.650105291725087,28.224761732386664,1,0,1,0,0.4253435593384225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-24,27.893344696266244,28.221386635393117,1,0,1,0,0.32804193912687296,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-25,25.729791395038223,28.21497410929203,1,0,1,0,2.4851827142538063,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-26,27.185097751508916,28.407999709348868,1,0,1,0,1.2229019578399516,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-29,26.389528549762133,28.51397328163991,1,0,1,0,2.1244447318777766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-30,27.50526692021196,29.534013613063927,1,0,1,0,2.0287466928519677,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-01,28.15529793059642,29.178161303521023,1,0,1,0,1.0228633729246042,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-02,27.68960557922456,29.109329627797145,1,0,1,0,1.4197240485725864,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-06,27.39854319402757,29.54621007821998,1,0,1,0,2.1476668841924074,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-07,27.029867746499196,30.238475134802208,1,0,1,0,3.2086073883030117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,25.855920651540764,30.11093668978764,0,1,0,1,4.255016038246875,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-09,25.991746566615696,29.57738406132708,0,1,0,1,3.585637494711385,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
